record_date,maxtemp,mintemp,pcpn,snow
01-Jan-2010,41,12,0.00,0.0
02-Jan-2010,45,12,0.00,0.0
03-Jan-2010,52,15,0.04,0.5
04-Jan-2010,44,15,0.00,0.0
05-Jan-2010,46,17,0.00,0.0
06-Jan-2010,47,17,0.00,0.0
07-Jan-2010,39,4,0.00,0.0
08-Jan-2010,25,-5,0.00,0.0
09-Jan-2010,36,-4,0.00,0.0
10-Jan-2010,46,4,0.00,0.0
11-Jan-2010,54,10,0.00,0.0
12-Jan-2010,55,10,0.00,0.0
13-Jan-2010,58,11,0.00,0.0
14-Jan-2010,60,19,0.00,0.0
15-Jan-2010,47,15,0.00,0.0
16-Jan-2010,52,12,0.00,0.0
17-Jan-2010,57,12,0.00,0.0
18-Jan-2010,60,14,0.00,0.0
19-Jan-2010,56,14,0.00,0.0
20-Jan-2010,51,18,0.00,0.0
21-Jan-2010,43,13,0.00,0.0
22-Jan-2010,52,14,0.00,0.0
23-Jan-2010,63,20,0.00,0.0
24-Jan-2010,55,14,0.00,0.0
25-Jan-2010,46,10,0.00,0.0
26-Jan-2010,44,10,0.00,0.0
27-Jan-2010,41,13,0.00,0.0
28-Jan-2010,50,15,0.00,0.0
29-Jan-2010,28,18,0.48,5.0
30-Jan-2010,31,4,0.00,0.0
31-Jan-2010,39,6,0.00,0.0
01-Feb-2010,37,11,0.00,0.0
02-Feb-2010,51,15,0.00,0.0
03-Feb-2010,47,15,0.00,0.0
04-Feb-2010,45,20,0.45,0.0
05-Feb-2010,41,21,0.00,0.0
06-Feb-2010,46,21,0.00,0.0
07-Feb-2010,36,24,0.00,0.0
08-Feb-2010,31,22,0.20,5.0
09-Feb-2010,23,7,0.03,0.5
10-Feb-2010,26,6,0.00,0.0
11-Feb-2010,33,11,0.00,0.0
12-Feb-2010,43,15,0.00,0.0
13-Feb-2010,51,22,0.00,0.0
14-Feb-2010,56,23,0.00,0.0
15-Feb-2010,34,12,0.00,0.0
16-Feb-2010,44,13,0.00,0.0
17-Feb-2010,44,13,0.00,0.0
18-Feb-2010,52,17,0.00,0.0
19-Feb-2010,52,22,0.00,0.0
20-Feb-2010,42,27,0.00,0.0
21-Feb-2010,29,24,0.02,0.1
22-Feb-2010,28,17,0.04,0.9
23-Feb-2010,28,13,0.00,0.0
24-Feb-2010,45,14,0.00,0.0
25-Feb-2010,57,18,0.00,0.0
26-Feb-2010,49,23,0.00,0.0
27-Feb-2010,55,18,0.00,0.0
28-Feb-2010,55,20,0.00,0.0
01-Mar-2010,42,25,0.57,T
02-Mar-2010,37,20,0.00,0.0
03-Mar-2010,59,22,0.00,0.0
04-Mar-2010,62,27,0.00,0.0
05-Mar-2010,57,24,0.00,0.0
06-Mar-2010,59,22,0.00,0.0
07-Mar-2010,60,26,0.00,0.0
08-Mar-2010,53,31,0.78,0.0
09-Mar-2010,50,39,0.08,0.0
10-Mar-2010,60,28,0.00,0.0
11-Mar-2010,53,28,0.00,0.0
12-Mar-2010,50,23,0.00,0.0
13-Mar-2010,60,21,0.00,0.0
14-Mar-2010,64,25,0.00,0.0
15-Mar-2010,44,31,0.00,0.0
16-Mar-2010,54,23,0.00,0.0
17-Mar-2010,68,23,0.00,0.0
18-Mar-2010,68,27,0.00,0.0
19-Mar-2010,72,28,0.00,0.0
20-Mar-2010,33,18,0.12,T
21-Mar-2010,45,18,0.00,0.0
22-Mar-2010,65,20,0.00,0.0
23-Mar-2010,70,23,0.00,0.0
24-Mar-2010,55,29,0.73,4.0
25-Mar-2010,36,17,0.10,0.9
26-Mar-2010,46,17,0.00,0.0
27-Mar-2010,58,27,0.00,0.0
28-Mar-2010,50,28,0.00,0.0
29-Mar-2010,66,25,0.00,0.0
30-Mar-2010,77,25,0.00,0.0
31-Mar-2010,85,43,0.00,0.0
01-Apr-2010,73,39,0.00,0.0
02-Apr-2010,64,26,0.00,0.0
03-Apr-2010,58,21,0.00,0.0
04-Apr-2010,70,23,0.00,0.0
05-Apr-2010,74,23,0.00,0.0
06-Apr-2010,82,35,0.00,0.0
07-Apr-2010,62,33,0.00,0.0
08-Apr-2010,56,20,0.00,0.0
09-Apr-2010,63,22,0.00,0.0
10-Apr-2010,73,30,0.00,0.0
11-Apr-2010,65,34,0.00,0.0
12-Apr-2010,75,35,0.00,0.0
13-Apr-2010,82,42,0.00,0.0
14-Apr-2010,79,42,0.01,0.0
15-Apr-2010,69,39,0.00,0.0
16-Apr-2010,76,39,0.24,0.0
17-Apr-2010,51,42,0.15,0.0
18-Apr-2010,57,35,0.00,0.0
19-Apr-2010,69,36,0.00,0.0
20-Apr-2010,73,44,0.00,0.0
21-Apr-2010,68,46,0.00,0.0
22-Apr-2010,66,50,0.34,0.0
23-Apr-2010,72,45,0.03,0.0
24-Apr-2010,57,42,0.13,0.0
25-Apr-2010,60,31,0.00,0.0
26-Apr-2010,74,35,0.22,0.0
27-Apr-2010,60,33,0.00,0.0
28-Apr-2010,71,36,0.00,0.0
29-Apr-2010,87,44,0.00,0.0
30-Apr-2010,87,33,0.00,0.0
01-May-2010,62,30,0.00,0.0
02-May-2010,65,33,0.00,0.0
03-May-2010,65,34,0.00,0.0
04-May-2010,73,37,0.00,0.0
05-May-2010,85,35,0.00,0.0
06-May-2010,69,39,0.00,0.0
07-May-2010,86,39,0.00,0.0
08-May-2010,60,38,0.00,0.0
09-May-2010,67,41,0.00,0.0
10-May-2010,85,45,0.00,0.0
11-May-2010,77,40,0.00,0.0
12-May-2010,70,44,0.00,0.0
13-May-2010,58,28,0.00,0.0
14-May-2010,59,28,0.00,0.0
15-May-2010,56,42,0.46,0.0
16-May-2010,65,43,0.00,0.0
17-May-2010,73,46,0.00,0.0
18-May-2010,76,49,0.00,0.0
19-May-2010,73,47,0.75,0.0
20-May-2010,68,45,0.00,0.0
21-May-2010,70,48,0.00,0.0
22-May-2010,87,50,0.00,0.0
23-May-2010,94,46,0.00,0.0
24-May-2010,88,51,0.00,0.0
25-May-2010,81,38,0.00,0.0
26-May-2010,73,51,0.00,0.0
27-May-2010,80,57,0.00,0.0
28-May-2010,94,62,0.00,0.0
29-May-2010,94,59,0.00,0.0
30-May-2010,95,54,0.00,0.0
31-May-2010,73,50,0.00,0.0
01-Jun-2010,85,55,0.00,0.0
02-Jun-2010,89,57,0.00,0.0
03-Jun-2010,80,53,0.00,0.0
04-Jun-2010,90,56,0.00,0.0
05-Jun-2010,95,62,0.00,0.0
06-Jun-2010,90,58,0.00,0.0
07-Jun-2010,90,64,0.00,0.0
08-Jun-2010,98,65,T,0.0
09-Jun-2010,82,64,0.00,0.0
10-Jun-2010,87,65,0.00,0.0
11-Jun-2010,98,62,0.00,0.0
12-Jun-2010,85,57,0.44,0.0
13-Jun-2010,62,54,0.20,0.0
14-Jun-2010,72,48,0.02,0.0
15-Jun-2010,74,48,0.28,0.0
16-Jun-2010,82,M,0.00,0.0
17-Jun-2010,92,65,0.26,0.0
18-Jun-2010,92,54,0.00,0.0
19-Jun-2010,91,55,0.00,0.0
20-Jun-2010,89,57,0.00,0.0
21-Jun-2010,95,59,0.00,0.0
22-Jun-2010,91,58,0.00,0.0
23-Jun-2010,99,60,0.00,0.0
24-Jun-2010,85,58,0.00,0.0
25-Jun-2010,92,60,0.00,0.0
26-Jun-2010,101,64,0.00,0.0
27-Jun-2010,96,60,0.00,0.0
28-Jun-2010,85,55,0.12,0.0
29-Jun-2010,90,57,0.00,0.0
30-Jun-2010,90,59,0.00,0.0
01-Jul-2010,89,59,0.00,0.0
02-Jul-2010,95,66,0.00,0.0
03-Jul-2010,97,67,0.00,0.0
04-Jul-2010,97,63,0.00,0.0
05-Jul-2010,84,57,0.15,0.0
06-Jul-2010,83,57,0.00,0.0
07-Jul-2010,93,61,0.00,0.0
08-Jul-2010,73,58,1.20,0.0
09-Jul-2010,75,56,0.12,0.0
10-Jul-2010,84,60,0.00,0.0
11-Jul-2010,92,59,0.00,0.0
12-Jul-2010,89,60,0.20,0.0
13-Jul-2010,90,60,0.00,0.0
14-Jul-2010,99,64,0.00,0.0
15-Jul-2010,98,69,0.00,0.0
16-Jul-2010,93,61,0.00,0.0
17-Jul-2010,97,64,0.00,0.0
18-Jul-2010,101,64,0.00,0.0
19-Jul-2010,M,M,0.95,M
20-Jul-2010,98,64,0.36,0.0
21-Jul-2010,98,64,1.01,0.0
22-Jul-2010,94,67,0.00,0.0
23-Jul-2010,M,M,0.54,M
24-Jul-2010,90,66,0.00,0.0
25-Jul-2010,78,64,0.00,0.0
26-Jul-2010,73,62,0.12,0.0
27-Jul-2010,90,62,0.00,0.0
28-Jul-2010,92,64,0.00,0.0
29-Jul-2010,90,63,0.00,0.0
30-Jul-2010,94,64,0.00,0.0
31-Jul-2010,93,64,0.60,0.0
01-Aug-2010,81,65,0.05,0.0
02-Aug-2010,93,64,0.00,0.0
03-Aug-2010,92,63,0.55,0.0
04-Aug-2010,91,M,0.44,0.0
05-Aug-2010,84,60,1.38,0.0
06-Aug-2010,83,61,0.00,0.0
07-Aug-2010,84,62,0.00,0.0
08-Aug-2010,91,62,0.00,0.0
09-Aug-2010,92,62,0.00,0.0
10-Aug-2010,86,60,0.00,0.0
11-Aug-2010,89,60,0.00,0.0
12-Aug-2010,97,61,0.00,0.0
13-Aug-2010,93,59,0.00,0.0
14-Aug-2010,91,59,0.00,0.0
15-Aug-2010,92,M,0.00,0.0
16-Aug-2010,80,60,0.00,0.0
17-Aug-2010,M,M,0.08,M
18-Aug-2010,84,58,0.00,0.0
19-Aug-2010,96,59,0.00,0.0
20-Aug-2010,97,58,0.00,0.0
21-Aug-2010,92,57,0.00,0.0
22-Aug-2010,94,58,0.00,0.0
23-Aug-2010,99,66,0.00,0.0
24-Aug-2010,94,62,0.00,0.0
25-Aug-2010,78,51,0.00,0.0
26-Aug-2010,M,M,0.00,0.0
27-Aug-2010,M,M,0.00,0.0
28-Aug-2010,95,61,0.00,0.0
29-Aug-2010,94,62,0.00,0.0
30-Aug-2010,93,58,0.00,0.0
31-Aug-2010,87,59,0.00,0.0
01-Sep-2010,87,59,0.00,0.0
02-Sep-2010,88,59,0.00,0.0
03-Sep-2010,77,45,0.00,0.0
04-Sep-2010,82,45,0.00,0.0
05-Sep-2010,95,47,0.00,0.0
06-Sep-2010,100,54,0.00,0.0
07-Sep-2010,86,44,0.00,0.0
08-Sep-2010,80,45,0.00,0.0
09-Sep-2010,89,56,0.15,0.0
10-Sep-2010,90,56,0.00,0.0
11-Sep-2010,82,47,0.00,0.0
12-Sep-2010,82,48,0.00,0.0
13-Sep-2010,88,52,0.00,0.0
14-Sep-2010,93,50,0.00,0.0
15-Sep-2010,93,51,0.00,0.0
16-Sep-2010,87,53,0.00,0.0
17-Sep-2010,84,53,0.00,0.0
18-Sep-2010,91,55,0.00,0.0
19-Sep-2010,74,51,0.00,0.0
20-Sep-2010,93,51,0.00,0.0
21-Sep-2010,95,55,0.00,0.0
22-Sep-2010,85,54,0.00,0.0
23-Sep-2010,90,54,0.15,0.0
24-Sep-2010,85,49,0.00,0.0
25-Sep-2010,84,48,0.00,0.0
26-Sep-2010,85,44,0.00,0.0
27-Sep-2010,82,M,0.00,0.0
28-Sep-2010,93,45,0.00,0.0
29-Sep-2010,86,45,0.00,0.0
30-Sep-2010,93,46,0.00,0.0
01-Oct-2010,74,45,0.00,0.0
02-Oct-2010,79,45,0.00,0.0
03-Oct-2010,63,42,0.00,0.0
04-Oct-2010,79,42,0.00,0.0
05-Oct-2010,83,42,0.00,0.0
06-Oct-2010,84,46,0.00,0.0
07-Oct-2010,80,46,0.00,0.0
08-Oct-2010,83,M,0.00,0.0
09-Oct-2010,85,37,0.00,0.0
10-Oct-2010,85,37,0.00,0.0
11-Oct-2010,71,44,0.00,0.0
12-Oct-2010,73,37,0.00,0.0
13-Oct-2010,66,37,0.00,0.0
14-Oct-2010,67,37,0.00,0.0
15-Oct-2010,77,36,0.00,0.0
16-Oct-2010,83,35,0.00,0.0
17-Oct-2010,75,35,0.00,0.0
18-Oct-2010,74,35,0.00,0.0
19-Oct-2010,63,39,0.00,0.0
20-Oct-2010,71,33,0.00,0.0
21-Oct-2010,78,34,0.00,0.0
22-Oct-2010,69,40,0.00,0.0
23-Oct-2010,70,36,0.00,0.0
24-Oct-2010,70,35,0.00,0.0
25-Oct-2010,72,36,0.00,0.0
26-Oct-2010,71,30,0.03,0.0
27-Oct-2010,59,27,0.00,0.0
28-Oct-2010,61,18,0.00,0.0
29-Oct-2010,64,18,0.00,0.0
30-Oct-2010,82,25,0.00,0.0
31-Oct-2010,78,38,0.00,0.0
01-Nov-2010,67,31,0.00,0.0
02-Nov-2010,63,29,0.05,0.0
03-Nov-2010,71,29,0.00,0.0
04-Nov-2010,67,27,0.00,0.0
05-Nov-2010,60,21,0.00,0.0
06-Nov-2010,69,M,0.00,0.0
07-Nov-2010,79,29,0.00,0.0
08-Nov-2010,80,28,0.00,0.0
09-Nov-2010,77,34,0.00,0.0
10-Nov-2010,68,22,0.00,0.0
11-Nov-2010,53,23,0.00,0.0
12-Nov-2010,51,23,0.00,0.0
13-Nov-2010,52,15,0.00,0.0
14-Nov-2010,51,16,0.00,0.0
15-Nov-2010,44,20,0.00,0.0
16-Nov-2010,53,17,0.00,0.0
17-Nov-2010,65,19,0.00,0.0
18-Nov-2010,48,15,0.00,0.0
19-Nov-2010,71,16,0.00,0.0
20-Nov-2010,68,29,0.00,0.0
21-Nov-2010,49,19,0.00,0.0
22-Nov-2010,65,21,0.00,0.0
23-Nov-2010,53,11,0.00,0.0
24-Nov-2010,60,13,0.00,0.0
25-Nov-2010,56,4,0.00,0.0
26-Nov-2010,43,6,0.00,0.0
27-Nov-2010,52,13,0.00,0.0
28-Nov-2010,61,14,0.00,0.0
29-Nov-2010,61,24,0.05,1.0
30-Nov-2010,37,8,0.00,0.0
01-Dec-2010,47,7,0.00,0.0
02-Dec-2010,54,12,0.00,0.0
03-Dec-2010,60,17,0.00,0.0
04-Dec-2010,74,21,0.00,0.0
05-Dec-2010,42,21,0.00,0.0
06-Dec-2010,38,12,0.00,0.0
07-Dec-2010,50,12,0.00,0.0
08-Dec-2010,54,15,0.00,0.0
09-Dec-2010,53,15,0.00,0.0
10-Dec-2010,62,26,0.00,0.0
11-Dec-2010,63,28,0.00,0.0
12-Dec-2010,47,9,0.00,0.0
13-Dec-2010,47,10,0.00,0.0
14-Dec-2010,67,17,0.00,0.0
15-Dec-2010,62,20,0.00,0.0
16-Dec-2010,58,25,0.00,0.0
17-Dec-2010,39,25,0.10,1.0
18-Dec-2010,28,17,0.00,0.0
19-Dec-2010,31,24,0.00,0.0
20-Dec-2010,41,24,0.00,0.0
21-Dec-2010,65,24,0.00,0.0
22-Dec-2010,65,24,0.00,0.0
23-Dec-2010,35,29,0.00,0.0
24-Dec-2010,43,21,0.00,0.0
25-Dec-2010,53,13,0.00,0.0
26-Dec-2010,45,10,0.00,0.0
27-Dec-2010,46,11,0.00,0.0
28-Dec-2010,54,15,0.00,0.0
29-Dec-2010,45,10,0.00,0.0
30-Dec-2010,62,13,0.00,0.0
31-Dec-2010,48,4,0.32,2.0
01-Jan-2011,15,-16,0.00,M
02-Jan-2011,20,-18,0.00,M
03-Jan-2011,37,-13,0.00,M
04-Jan-2011,37,-1,0.00,M
05-Jan-2011,37,1,0.00,M
06-Jan-2011,45,4,0.00,M
07-Jan-2011,53,14,0.00,M
08-Jan-2011,41,16,0.00,M
09-Jan-2011,47,16,0.00,M
10-Jan-2011,31,11,0.06,1.0
11-Jan-2011,18,-8,0.00,M
12-Jan-2011,25,-8,0.00,M
13-Jan-2011,25,-5,0.00,M
14-Jan-2011,53,7,0.00,M
15-Jan-2011,56,20,0.00,M
16-Jan-2011,48,18,0.00,M
17-Jan-2011,52,18,0.00,M
18-Jan-2011,56,18,0.00,M
19-Jan-2011,57,22,0.00,M
20-Jan-2011,33,4,0.13,1.0
21-Jan-2011,33,4,0.00,M
22-Jan-2011,49,19,0.00,M
23-Jan-2011,57,18,0.00,M
24-Jan-2011,49,16,0.00,M
25-Jan-2011,43,9,0.00,M
26-Jan-2011,49,9,T,0.1
27-Jan-2011,52,19,0.00,M
28-Jan-2011,61,22,0.00,M
29-Jan-2011,69,21,0.00,M
30-Jan-2011,68,19,0.00,M
31-Jan-2011,37,21,0.00,M
01-Feb-2011,25,-4,0.05,2.0
02-Feb-2011,4,-9,T,T
03-Feb-2011,7,-17,0.00,M
04-Feb-2011,28,-10,T,T
05-Feb-2011,49,21,0.00,M
06-Feb-2011,47,26,0.01,M
07-Feb-2011,39,10,0.00,M
08-Feb-2011,43,4,0.03,T
09-Feb-2011,6,-16,0.09,1.5
10-Feb-2011,20,-14,0.00,M
11-Feb-2011,29,-8,0.00,M
12-Feb-2011,42,-1,0.00,M
13-Feb-2011,59,14,0.00,M
14-Feb-2011,69,25,0.00,0.0
15-Feb-2011,63,25,0.00,M
16-Feb-2011,68,24,0.00,M
17-Feb-2011,71,24,0.00,M
18-Feb-2011,67,22,0.00,M
19-Feb-2011,62,21,0.00,M
20-Feb-2011,74,21,0.00,M
21-Feb-2011,59,21,0.00,M
22-Feb-2011,59,12,0.00,M
23-Feb-2011,60,12,0.00,M
24-Feb-2011,58,25,0.00,M
25-Feb-2011,58,21,0.00,M
26-Feb-2011,31,17,0.00,M
27-Feb-2011,65,20,0.00,M
28-Feb-2011,62,13,0.00,M
01-Mar-2011,71,15,0.00,M
02-Mar-2011,68,26,0.00,M
03-Mar-2011,52,21,0.00,M
04-Mar-2011,73,24,0.06,M
05-Mar-2011,54,17,0.08,M
06-Mar-2011,58,20,0.00,M
07-Mar-2011,58,22,0.00,M
08-Mar-2011,38,21,0.22,1.1
09-Mar-2011,34,17,0.08,M
10-Mar-2011,55,20,0.00,M
11-Mar-2011,67,23,0.00,M
12-Mar-2011,77,25,0.00,M
13-Mar-2011,62,28,0.00,M
14-Mar-2011,59,19,0.00,M
15-Mar-2011,65,21,0.00,M
16-Mar-2011,64,26,0.00,M
17-Mar-2011,79,26,0.00,M
18-Mar-2011,63,35,0.00,M
19-Mar-2011,60,37,0.00,M
20-Mar-2011,80,36,0.00,M
21-Mar-2011,76,26,0.00,M
22-Mar-2011,83,27,0.00,M
23-Mar-2011,65,25,0.00,M
24-Mar-2011,65,22,0.00,M
25-Mar-2011,70,21,0.00,M
26-Mar-2011,70,21,0.00,M
27-Mar-2011,61,21,0.00,M
28-Mar-2011,49,21,0.00,M
29-Mar-2011,47,30,0.00,M
30-Mar-2011,54,28,0.20,T
31-Mar-2011,64,27,0.00,M
01-Apr-2011,69,29,0.00,M
02-Apr-2011,66,33,0.00,M
03-Apr-2011,90,36,0.00,M
04-Apr-2011,81,22,0.10,1.0
05-Apr-2011,53,23,0.00,M
06-Apr-2011,83,27,0.00,M
07-Apr-2011,66,27,0.00,M
08-Apr-2011,73,33,0.00,M
09-Apr-2011,82,36,0.00,M
10-Apr-2011,79,40,0.00,M
11-Apr-2011,64,28,0.00,M
12-Apr-2011,66,29,0.00,M
13-Apr-2011,77,38,0.00,M
14-Apr-2011,67,36,0.00,M
15-Apr-2011,67,35,0.00,M
16-Apr-2011,63,22,0.00,M
17-Apr-2011,73,25,0.00,M
18-Apr-2011,84,35,0.00,M
19-Apr-2011,84,40,0.00,M
20-Apr-2011,75,35,0.00,M
21-Apr-2011,64,38,0.00,M
22-Apr-2011,75,38,0.00,M
23-Apr-2011,77,41,0.00,M
24-Apr-2011,59,35,0.00,M
25-Apr-2011,58,35,0.00,M
26-Apr-2011,63,33,0.00,M
27-Apr-2011,63,38,0.12,M
28-Apr-2011,63,29,0.00,M
29-Apr-2011,73,29,0.00,M
30-Apr-2011,85,29,0.00,M
01-May-2011,63,33,0.00,M
02-May-2011,55,31,0.00,M
03-May-2011,56,26,0.00,M
04-May-2011,72,32,0.00,M
05-May-2011,80,32,0.00,M
06-May-2011,70,37,0.00,M
07-May-2011,88,40,0.00,M
08-May-2011,89,40,0.00,M
09-May-2011,91,52,0.00,M
10-May-2011,87,43,0.00,M
11-May-2011,83,48,0.00,M
12-May-2011,64,42,0.09,M
13-May-2011,61,39,0.00,M
14-May-2011,72,36,0.00,M
15-May-2011,64,39,0.00,M
16-May-2011,62,31,0.00,M
17-May-2011,81,39,0.00,M
18-May-2011,83,45,0.00,M
19-May-2011,71,45,0.30,M
20-May-2011,70,36,0.02,M
21-May-2011,71,40,T,M
22-May-2011,81,40,0.00,M
23-May-2011,84,49,0.00,M
24-May-2011,84,54,0.00,M
25-May-2011,59,50,0.78,M
26-May-2011,68,43,0.00,M
27-May-2011,84,47,0.00,M
28-May-2011,79,50,0.00,M
29-May-2011,79,53,0.00,M
30-May-2011,94,58,0.00,M
31-May-2011,88,40,0.00,M
01-Jun-2011,84,47,0.00,M
02-Jun-2011,86,60,0.45,M
03-Jun-2011,90,65,0.00,M
04-Jun-2011,87,55,0.00,M
05-Jun-2011,88,58,0.00,M
06-Jun-2011,94,54,0.00,M
07-Jun-2011,97,56,0.00,M
08-Jun-2011,97,54,0.00,M
09-Jun-2011,84,55,0.00,M
10-Jun-2011,83,50,0.00,M
11-Jun-2011,79,53,0.00,M
12-Jun-2011,85,51,0.00,M
13-Jun-2011,88,50,0.00,M
14-Jun-2011,95,59,0.00,M
15-Jun-2011,87,52,0.00,M
16-Jun-2011,93,54,0.00,M
17-Jun-2011,99,59,0.00,M
18-Jun-2011,86,59,0.00,M
19-Jun-2011,89,56,0.00,M
20-Jun-2011,94,54,0.99,M
21-Jun-2011,71,52,0.69,M
22-Jun-2011,80,53,0.00,M
23-Jun-2011,85,57,0.00,M
24-Jun-2011,86,58,0.00,M
25-Jun-2011,87,60,0.00,M
26-Jun-2011,86,55,0.00,M
27-Jun-2011,100,61,0.00,M
28-Jun-2011,86,59,0.00,M
29-Jun-2011,100,60,0.00,M
30-Jun-2011,99,65,0.00,M
01-Jul-2011,101,58,0.00,M
02-Jul-2011,88,63,0.00,M
03-Jul-2011,95,57,0.00,M
04-Jul-2011,94,57,0.00,M
05-Jul-2011,95,61,0.00,M
06-Jul-2011,97,67,0.00,M
07-Jul-2011,93,64,0.00,M
08-Jul-2011,87,63,0.10,M
09-Jul-2011,95,62,0.00,M
10-Jul-2011,94,65,0.00,M
11-Jul-2011,96,64,0.03,M
12-Jul-2011,96,62,0.00,M
13-Jul-2011,93,64,0.00,M
14-Jul-2011,91,64,0.00,M
15-Jul-2011,96,64,0.00,M
16-Jul-2011,96,68,0.00,M
17-Jul-2011,102,71,0.00,M
18-Jul-2011,100,65,0.00,M
19-Jul-2011,100,71,0.00,M
20-Jul-2011,101,67,0.00,M
21-Jul-2011,100,65,0.40,M
22-Jul-2011,91,61,0.17,M
23-Jul-2011,94,63,0.00,M
24-Jul-2011,96,65,0.00,M
25-Jul-2011,92,67,0.00,M
26-Jul-2011,93,63,0.00,M
27-Jul-2011,100,63,0.00,M
28-Jul-2011,97,65,0.00,M
29-Jul-2011,93,60,0.03,M
30-Jul-2011,85,63,0.00,M
31-Jul-2011,99,69,0.00,M
01-Aug-2011,101,70,0.00,M
02-Aug-2011,102,72,0.00,M
03-Aug-2011,91,67,0.59,M
04-Aug-2011,84,66,0.00,M
05-Aug-2011,91,61,0.00,M
06-Aug-2011,91,62,0.00,M
07-Aug-2011,98,61,0.00,M
08-Aug-2011,98,61,0.00,M
09-Aug-2011,96,61,0.00,M
10-Aug-2011,97,62,0.00,M
11-Aug-2011,83,62,0.00,M
12-Aug-2011,94,60,0.11,M
13-Aug-2011,89,61,0.00,M
14-Aug-2011,87,60,0.00,M
15-Aug-2011,99,64,0.00,M
16-Aug-2011,98,61,0.00,M
17-Aug-2011,95,62,0.12,M
18-Aug-2011,93,62,0.04,M
19-Aug-2011,98,63,0.00,M
20-Aug-2011,98,63,0.00,M
21-Aug-2011,90,64,0.00,M
22-Aug-2011,95,63,0.00,M
23-Aug-2011,98,64,0.00,M
24-Aug-2011,100,61,0.00,M
25-Aug-2011,99,62,0.00,M
26-Aug-2011,100,65,0.00,M
27-Aug-2011,97,65,0.00,M
28-Aug-2011,98,67,0.00,M
29-Aug-2011,100,67,0.11,M
30-Aug-2011,91,61,0.00,M
31-Aug-2011,97,62,0.00,M
01-Sep-2011,100,63,0.00,M
02-Sep-2011,101,65,0.00,M
03-Sep-2011,84,62,0.00,M
04-Sep-2011,79,50,0.00,M
05-Sep-2011,73,48,0.00,M
06-Sep-2011,87,50,0.00,M
07-Sep-2011,87,52,0.00,M
08-Sep-2011,87,49,0.00,M
09-Sep-2011,78,47,0.00,M
10-Sep-2011,80,46,0.00,M
11-Sep-2011,81,46,0.00,M
12-Sep-2011,88,46,0.00,M
13-Sep-2011,89,46,0.00,M
14-Sep-2011,76,50,0.00,M
15-Sep-2011,71,50,0.31,M
16-Sep-2011,70,50,0.00,M
17-Sep-2011,75,54,0.00,M
18-Sep-2011,87,48,0.00,M
19-Sep-2011,79,47,0.00,M
20-Sep-2011,85,48,0.00,M
21-Sep-2011,75,41,0.00,M
22-Sep-2011,74,40,0.25,M
23-Sep-2011,80,41,0.00,M
24-Sep-2011,87,42,0.00,M
25-Sep-2011,90,48,0.00,M
26-Sep-2011,86,48,0.00,M
27-Sep-2011,92,48,0.00,M
28-Sep-2011,83,50,0.00,M
29-Sep-2011,92,47,0.00,M
30-Sep-2011,73,40,0.00,M
01-Oct-2011,82,41,0.00,M
02-Oct-2011,83,42,0.00,M
03-Oct-2011,92,42,0.00,M
04-Oct-2011,89,47,0.00,M
05-Oct-2011,89,60,0.00,M
06-Oct-2011,80,56,0.00,M
07-Oct-2011,83,42,0.00,M
08-Oct-2011,74,46,0.00,M
09-Oct-2011,73,41,0.00,M
10-Oct-2011,64,33,0.00,M
11-Oct-2011,73,34,0.00,M
12-Oct-2011,76,34,0.00,M
13-Oct-2011,73,33,0.00,M
14-Oct-2011,76,33,0.00,M
15-Oct-2011,67,31,0.00,M
16-Oct-2011,87,31,0.00,M
17-Oct-2011,66,35,0.00,M
18-Oct-2011,59,32,0.00,M
19-Oct-2011,61,25,0.00,M
20-Oct-2011,65,25,0.00,M
21-Oct-2011,80,27,0.00,M
22-Oct-2011,77,30,0.00,M
23-Oct-2011,75,33,0.00,M
24-Oct-2011,75,32,0.00,M
25-Oct-2011,86,32,0.00,M
26-Oct-2011,86,37,0.00,M
27-Oct-2011,37,23,0.22,M
28-Oct-2011,50,23,0.00,M
29-Oct-2011,60,23,0.00,M
30-Oct-2011,73,24,0.00,M
31-Oct-2011,64,26,0.00,M
01-Nov-2011,76,26,0.00,M
02-Nov-2011,66,32,0.14,M
03-Nov-2011,38,19,0.15,T
04-Nov-2011,53,18,0.00,M
05-Nov-2011,67,23,0.00,M
06-Nov-2011,66,25,0.00,M
07-Nov-2011,57,20,0.00,M
08-Nov-2011,51,23,0.43,T
09-Nov-2011,44,26,0.00,M
10-Nov-2011,48,19,0.00,M
11-Nov-2011,59,22,0.00,M
12-Nov-2011,61,30,0.00,M
13-Nov-2011,71,31,0.00,M
14-Nov-2011,69,28,0.00,M
15-Nov-2011,64,24,0.00,M
16-Nov-2011,60,24,0.00,M
17-Nov-2011,44,15,0.00,M
18-Nov-2011,58,17,0.00,M
19-Nov-2011,72,30,0.00,M
20-Nov-2011,47,20,0.00,M
21-Nov-2011,42,16,0.00,M
22-Nov-2011,51,16,0.00,M
23-Nov-2011,64,23,0.00,M
24-Nov-2011,66,21,0.00,M
25-Nov-2011,75,22,0.00,M
26-Nov-2011,75,29,0.00,M
27-Nov-2011,44,13,0.00,M
28-Nov-2011,60,14,0.00,M
29-Nov-2011,73,22,0.00,M
30-Nov-2011,73,15,0.00,M
01-Dec-2011,60,17,0.00,M
02-Dec-2011,36,14,0.03,0.0
03-Dec-2011,51,14,0.00,M
